,Year,Location,Indicators,Products,UOM,Scalar Factor,Value
8357,2017,Northwest Territories,Total demand,Passenger water transport,Dollars,millions,1.1
8358,2017,Northwest Territories,Total demand,"Interurban, charter and tour bus transport",Dollars,millions,1.6
8359,2017,Northwest Territories,Total demand,Taxis,Dollars,millions,0.7
8360,2017,Northwest Territories,Total demand,Vehicle rental,Dollars,millions,1.7
8361,2017,Northwest Territories,Total demand,Vehicle repairs and parts,Dollars,millions,7.3
8362,2017,Northwest Territories,Total demand,Vehicle fuel,Dollars,millions,8.8
8363,2017,Northwest Territories,Total demand,Total accommodation,Dollars,millions,42.9
8364,2017,Northwest Territories,Total demand,Hotels,Dollars,millions,32.0
8365,2017,Northwest Territories,Total demand,Motels,Dollars,millions,1.3
8366,2017,Northwest Territories,Total demand,Camping,Dollars,millions,1.2
8367,2017,Northwest Territories,Total demand,Other accommodation,Dollars,millions,8.4
8368,2017,Northwest Territories,Total demand,Total food and beverage services,Dollars,millions,24.9
8369,2017,Northwest Territories,Total demand,Meals from accommodation,Dollars,millions,3.1
8370,2017,Northwest Territories,Total demand,Meals from restaurants,Dollars,millions,16.2
8371,2017,Northwest Territories,Total demand,Alcoholic beverages from accommodation,Dollars,millions,1.8
8372,2017,Northwest Territories,Total demand,Alcoholic beverages from restaurants,Dollars,millions,3.2
8373,2017,Northwest Territories,Total demand,Meals and alcoholic beverages from other tourism industries,Dollars,millions,0.6
8374,2017,Northwest Territories,Total demand,Total other tourism products,Dollars,millions,30.4
8375,2017,Northwest Territories,Total demand,Recreation and entertainment,Dollars,millions,7.4
8376,2017,Northwest Territories,Total demand,Travel services,Dollars,millions,11.4
8377,2017,Northwest Territories,Total demand,Convention fees,Dollars,millions,3.0
8378,2017,Northwest Territories,Total demand,Pre-trip expenses,Dollars,millions,8.6
8379,2017,Northwest Territories,Total demand,Total other products,Dollars,millions,21.5
8380,2017,Northwest Territories,Total demand,Groceries,Dollars,millions,9.2
8381,2017,Northwest Territories,Total demand,"Beer, wine, and liquor from stores",Dollars,millions,2.3
8382,2017,Northwest Territories,Total demand,Urban transit and parking,Dollars,millions,0.1
8383,2017,Northwest Territories,Total demand,Miscellaneous products,Dollars,millions,9.9
8384,2017,Northwest Territories,Domestic demand,Total tourism expenditures,Dollars,millions,81.7
8385,2017,Northwest Territories,Domestic demand,Total tourism products,Dollars,millions,69.6
8386,2017,Northwest Territories,Domestic demand,Total transportation,Dollars,millions,28.6
8387,2017,Northwest Territories,Domestic demand,Passenger air transport,Dollars,millions,16.5
8388,2017,Northwest Territories,Domestic demand,Passenger rail transport,Dollars,millions,0.0
8389,2017,Northwest Territories,Domestic demand,Passenger water transport,Dollars,millions,1.1
8390,2017,Northwest Territories,Domestic demand,"Interurban, charter and tour bus transport",Dollars,millions,0.4
8391,2017,Northwest Territories,Domestic demand,Taxis,Dollars,millions,0.5
8392,2017,Northwest Territories,Domestic demand,Vehicle rental,Dollars,millions,1.0
8393,2017,Northwest Territories,Domestic demand,Vehicle repairs and parts,Dollars,millions,4.1
8394,2017,Northwest Territories,Domestic demand,Vehicle fuel,Dollars,millions,5.0
8395,2017,Northwest Territories,Domestic demand,Total accommodation,Dollars,millions,13.8
8396,2017,Northwest Territories,Domestic demand,Hotels,Dollars,millions,6.6
8397,2017,Northwest Territories,Domestic demand,Motels,Dollars,millions,0.6
8398,2017,Northwest Territories,Domestic demand,Camping,Dollars,millions,0.3
8399,2017,Northwest Territories,Domestic demand,Other accommodation,Dollars,millions,6.3
8400,2017,Northwest Territories,Domestic demand,Total food and beverage services,Dollars,millions,12.4
8401,2017,Northwest Territories,Domestic demand,Meals from accommodation,Dollars,millions,1.5
8402,2017,Northwest Territories,Domestic demand,Meals from restaurants,Dollars,millions,8.1
8403,2017,Northwest Territories,Domestic demand,Alcoholic beverages from accommodation,Dollars,millions,0.9
8404,2017,Northwest Territories,Domestic demand,Alcoholic beverages from restaurants,Dollars,millions,1.6
8405,2017,Northwest Territories,Domestic demand,Meals and alcoholic beverages from other tourism industries,Dollars,millions,0.3
8406,2017,Northwest Territories,Domestic demand,Total other tourism products,Dollars,millions,14.8
8407,2017,Northwest Territories,Domestic demand,Recreation and entertainment,Dollars,millions,2.3
8408,2017,Northwest Territories,Domestic demand,Travel services,Dollars,millions,2.2
8409,2017,Northwest Territories,Domestic demand,Convention fees,Dollars,millions,1.7
8410,2017,Northwest Territories,Domestic demand,Pre-trip expenses,Dollars,millions,8.6
8411,2017,Northwest Territories,Domestic demand,Total other products,Dollars,millions,12.1
8412,2017,Northwest Territories,Domestic demand,Groceries,Dollars,millions,5.3
8413,2017,Northwest Territories,Domestic demand,"Beer, wine, and liquor from stores",Dollars,millions,1.3
8414,2017,Northwest Territories,Domestic demand,Urban transit and parking,Dollars,millions,0.0
8415,2017,Northwest Territories,Domestic demand,Miscellaneous products,Dollars,millions,5.5
8416,2017,Northwest Territories,Exports,Total tourism expenditures,Dollars,millions,153.2
8417,2017,Northwest Territories,Exports,Total tourism products,Dollars,millions,143.9
8418,2017,Northwest Territories,Exports,Total transportation,Dollars,millions,86.6
8419,2017,Northwest Territories,Exports,Passenger air transport,Dollars,millions,77.6
8420,2017,Northwest Territories,Exports,Passenger rail transport,Dollars,millions,0.0
8421,2017,Northwest Territories,Exports,Passenger water transport,Dollars,millions,0.0
8422,2017,Northwest Territories,Exports,"Interurban, charter and tour bus transport",Dollars,millions,1.2
8423,2017,Northwest Territories,Exports,Taxis,Dollars,millions,0.2
8424,2017,Northwest Territories,Exports,Vehicle rental,Dollars,millions,0.6
8425,2017,Northwest Territories,Exports,Vehicle repairs and parts,Dollars,millions,3.2
8426,2017,Northwest Territories,Exports,Vehicle fuel,Dollars,millions,3.8
8427,2017,Northwest Territories,Exports,Total accommodation,Dollars,millions,29.2
8428,2017,Northwest Territories,Exports,Hotels,Dollars,millions,25.4
8429,2017,Northwest Territories,Exports,Motels,Dollars,millions,0.8
8430,2017,Northwest Territories,Exports,Camping,Dollars,millions,0.9
8431,2017,Northwest Territories,Exports,Other accommodation,Dollars,millions,2.1
8432,2017,Northwest Territories,Exports,Total food and beverage services,Dollars,millions,12.5
8433,2017,Northwest Territories,Exports,Meals from accommodation,Dollars,millions,1.6
8434,2017,Northwest Territories,Exports,Meals from restaurants,Dollars,millions,8.1
8435,2017,Northwest Territories,Exports,Alcoholic beverages from accommodation,Dollars,millions,0.9
8436,2017,Northwest Territories,Exports,Alcoholic beverages from restaurants,Dollars,millions,1.6
8437,2017,Northwest Territories,Exports,Meals and alcoholic beverages from other tourism industries,Dollars,millions,0.3
8438,2017,Northwest Territories,Exports,Total other tourism products,Dollars,millions,15.6
8439,2017,Northwest Territories,Exports,Recreation and entertainment,Dollars,millions,5.1
8440,2017,Northwest Territories,Exports,Travel services,Dollars,millions,9.2
8441,2017,Northwest Territories,Exports,Convention fees,Dollars,millions,1.3
8442,2017,Northwest Territories,Exports,Pre-trip expenses,Dollars,millions,0.0
8443,2017,Northwest Territories,Exports,Total other products,Dollars,millions,9.3
8444,2017,Northwest Territories,Exports,Groceries,Dollars,millions,3.8
8445,2017,Northwest Territories,Exports,"Beer, wine, and liquor from stores",Dollars,millions,1.0
8446,2017,Northwest Territories,Exports,Urban transit and parking,Dollars,millions,0.1
8447,2017,Northwest Territories,Exports,Miscellaneous products,Dollars,millions,4.4
8448,2017,Northwest Territories,Interprovincial demand (exports),Total tourism expenditures,Dollars,millions,83.1
8449,2017,Northwest Territories,Interprovincial demand (exports),Total tourism products,Dollars,millions,79.7
8450,2017,Northwest Territories,Interprovincial demand (exports),Total transportation,Dollars,millions,56.2
8451,2017,Northwest Territories,Interprovincial demand (exports),Passenger air transport,Dollars,millions,50.4
8452,2017,Northwest Territories,Interprovincial demand (exports),Passenger rail transport,Dollars,millions,0.0
8453,2017,Northwest Territories,Interprovincial demand (exports),Passenger water transport,Dollars,millions,0.0
8454,2017,Northwest Territories,Interprovincial demand (exports),"Interurban, charter and tour bus transport",Dollars,millions,0.0
8455,2017,Northwest Territories,Interprovincial demand (exports),Taxis,Dollars,millions,0.2
8456,2017,Northwest Territories,Interprovincial demand (exports),Vehicle rental,Dollars,millions,0.0
8457,2017,Northwest Territories,Interprovincial demand (exports),Vehicle repairs and parts,Dollars,millions,2.6
8458,2017,Northwest Territories,Interprovincial demand (exports),Vehicle fuel,Dollars,millions,3.0
8459,2017,Northwest Territories,Interprovincial demand (exports),Total accommodation,Dollars,millions,9.5
8460,2017,Northwest Territories,Interprovincial demand (exports),Hotels,Dollars,millions,7.5
8461,2017,Northwest Territories,Interprovincial demand (exports),Motels,Dollars,millions,0.0
8462,2017,Northwest Territories,Interprovincial demand (exports),Camping,Dollars,millions,0.7
8463,2017,Northwest Territories,Interprovincial demand (exports),Other accommodation,Dollars,millions,1.3
8464,2017,Northwest Territories,Interprovincial demand (exports),Total food and beverage services,Dollars,millions,7.9
8465,2017,Northwest Territories,Interprovincial demand (exports),Meals from accommodation,Dollars,millions,1.0
8466,2017,Northwest Territories,Interprovincial demand (exports),Meals from restaurants,Dollars,millions,5.1
8467,2017,Northwest Territories,Interprovincial demand (exports),Alcoholic beverages from accommodation,Dollars,millions,0.6
8468,2017,Northwest Territories,Interprovincial demand (exports),Alcoholic beverages from restaurants,Dollars,millions,1.0
8469,2017,Northwest Territories,Interprovincial demand (exports),Meals and alcoholic beverages from other tourism industries,Dollars,millions,0.2
8470,2017,Northwest Territories,Interprovincial demand (exports),Total other tourism products,Dollars,millions,6.1
8471,2017,Northwest Territories,Interprovincial demand (exports),Recreation and entertainment,Dollars,millions,3.5
8472,2017,Northwest Territories,Interprovincial demand (exports),Travel services,Dollars,millions,2.5
8473,2017,Northwest Territories,Interprovincial demand (exports),Convention fees,Dollars,millions,0.1
8474,2017,Northwest Territories,Interprovincial demand (exports),Pre-trip expenses,Dollars,millions,0.0
8475,2017,Northwest Territories,Interprovincial demand (exports),Total other products,Dollars,millions,3.4
8476,2017,Northwest Territories,Interprovincial demand (exports),Groceries,Dollars,millions,2.4
8477,2017,Northwest Territories,Interprovincial demand (exports),"Beer, wine, and liquor from stores",Dollars,millions,0.6
8478,2017,Northwest Territories,Interprovincial demand (exports),Urban transit and parking,Dollars,millions,0.1
8479,2017,Northwest Territories,Interprovincial demand (exports),Miscellaneous products,Dollars,millions,0.3
8480,2017,Northwest Territories,International demand (exports),Total tourism expenditures,Dollars,millions,70.1
8481,2017,Northwest Territories,International demand (exports),Total tourism products,Dollars,millions,64.2
8482,2017,Northwest Territories,International demand (exports),Total transportation,Dollars,millions,30.4
8483,2017,Northwest Territories,International demand (exports),Passenger air transport,Dollars,millions,27.2
8484,2017,Northwest Territories,International demand (exports),Passenger rail transport,Dollars,millions,0.0
8485,2017,Northwest Territories,International demand (exports),Passenger water transport,Dollars,millions,0.0
8486,2017,Northwest Territories,International demand (exports),"Interurban, charter and tour bus transport",Dollars,millions,1.2
8487,2017,Northwest Territories,International demand (exports),Taxis,Dollars,millions,0.0
8488,2017,Northwest Territories,International demand (exports),Vehicle rental,Dollars,millions,0.6
8489,2017,Northwest Territories,International demand (exports),Vehicle repairs and parts,Dollars,millions,0.6
8490,2017,Northwest Territories,International demand (exports),Vehicle fuel,Dollars,millions,0.8
8491,2017,Northwest Territories,International demand (exports),Total accommodation,Dollars,millions,19.7
8492,2017,Northwest Territories,International demand (exports),Hotels,Dollars,millions,17.9
8493,2017,Northwest Territories,International demand (exports),Motels,Dollars,millions,0.8
8494,2017,Northwest Territories,International demand (exports),Camping,Dollars,millions,0.2
8495,2017,Northwest Territories,International demand (exports),Other accommodation,Dollars,millions,0.8
8496,2017,Northwest Territories,International demand (exports),Total food and beverage services,Dollars,millions,4.6
8497,2017,Northwest Territories,International demand (exports),Meals from accommodation,Dollars,millions,0.6
8498,2017,Northwest Territories,International demand (exports),Meals from restaurants,Dollars,millions,3.0
8499,2017,Northwest Territories,International demand (exports),Alcoholic beverages from accommodation,Dollars,millions,0.3
8500,2017,Northwest Territories,International demand (exports),Alcoholic beverages from restaurants,Dollars,millions,0.6
8501,2017,Northwest Territories,International demand (exports),Meals and alcoholic beverages from other tourism industries,Dollars,millions,0.1
8502,2017,Northwest Territories,International demand (exports),Total other tourism products,Dollars,millions,9.5
8503,2017,Northwest Territories,International demand (exports),Recreation and entertainment,Dollars,millions,1.6
8504,2017,Northwest Territories,International demand (exports),Travel services,Dollars,millions,6.7
8505,2017,Northwest Territories,International demand (exports),Convention fees,Dollars,millions,1.2
8506,2017,Northwest Territories,International demand (exports),Pre-trip expenses,Dollars,millions,0.0
8507,2017,Northwest Territories,International demand (exports),Total other products,Dollars,millions,5.9
8508,2017,Northwest Territories,International demand (exports),Groceries,Dollars,millions,1.4
8509,2017,Northwest Territories,International demand (exports),"Beer, wine, and liquor from stores",Dollars,millions,0.4
8510,2017,Northwest Territories,International demand (exports),Urban transit and parking,Dollars,millions,0.0
